Sequence	MissingNumber
ATP8A1.fas	4
ATP8A2.fas	7
ATP8B1.fas	2
ATP8B2.fas	4
ATP8B3.fas	27
ATP8B4.fas	8
ATP9A.fas	4
ATP9B.fas	6
ATPAF1.fas	3
ATPAF2.fas	2
ATPSCKMT.fas	7
ATR.fas	7
ATRAID.fas	1
ATRIP.fas	4
ATRN.fas	4
ATRNL1.fas	12
ATRX.fas	25
ATXN1.fas	17
ATXN10.fas	3
ATXN1L.fas	13
ATXN2.fas	2
ATXN2L.fas	5
ATXN3.fas	3
ATXN3L.fas	270
ATXN7.fas	1
ATXN7L1.fas	4
ATXN7L2.fas	6
ATXN7L3.fas	0
ATXN7L3B.fas	6
AUH.fas	9
AUNIP.fas	5
AUP1.fas	1
AURKA.fas	4
AURKAIP1.fas	11
AURKB.fas	3
AURKC.fas	17
AUTS2.fas	15
AVEN.fas	2
AVIL.fas	2
AVL9.fas	3
AVP.fas	38
AVPI1.fas	2
AVPR1A.fas	12
AVPR1B.fas	7
AVPR2.fas	19
AWAT1.fas	49
AWAT2.fas	36
AXDND1.fas	6
AXIN1.fas	5
AXIN2.fas	8
AXL.fas	3
AZGP1.fas	39
AZI2.fas	3
AZIN1.fas	12
AZIN2.fas	11
AZU1.fas	145
B2M.fas	11
B3GALNT1.fas	8
B3GALNT2.fas	4
B3GALT1.fas	3
B3GALT2.fas	2
B3GALT4.fas	34
B3GALT5.fas	14
B3GALT6.fas	68
B3GALT9.fas	35
B3GAT1.fas	8
B3GAT2.fas	23
B3GAT3.fas	4
B3GLCT.fas	6
B3GNT2.fas	12
B3GNT3.fas	71
B3GNT4.fas	35
B3GNT5.fas	4
B3GNT6.fas	82
B3GNT7.fas	11
B3GNT8.fas	8
B3GNT9.fas	6
B3GNTL1.fas	6
B4GALNT1.fas	2
B4GALNT2.fas	11
B4GALNT3.fas	7
B4GALNT4.fas	16
B4GALT1.fas	4
B4GALT2.fas	1
B4GALT3.fas	2
B4GALT4.fas	6
B4GALT5.fas	2
B4GALT6.fas	3
B4GALT7.fas	2
B4GAT1.fas	2
B9D1.fas	14
B9D2.fas	5
BAALC.fas	6
BAAT.fas	97
BABAM1.fas	5
BABAM2.fas	7
BACE1.fas	0
BACE2.fas	6
BACH1.fas	6
BACH2.fas	10
BAD.fas	1
BAG1.fas	3
BAG2.fas	4
BAG3.fas	2
BAG4.fas	3
BAG5.fas	7
BAG6.fas	9
BAHCC1.fas	7
BAHD1.fas	5
BAIAP2.fas	3
BAIAP2L1.fas	6
BAIAP2L2.fas	4
BAIAP3.fas	4
BAK1.fas	1
BAMBI.fas	2
BANF1.fas	6
BANF2.fas	9
BANK1.fas	8
BANP.fas	17
BAP1.fas	0
BARD1.fas	4
BARHL1.fas	7
BARHL2.fas	4
BARX1.fas	1
BARX2.fas	1
BASP1.fas	33
BATF.fas	0
BATF2.fas	10
BATF3.fas	5
BAX.fas	6
BAZ1A.fas	3
BAZ1B.fas	6
BAZ2A.fas	4
BAZ2B.fas	5
BBC3.fas	35
BBIP1.fas	271
BBOF1.fas	7
BBOX1.fas	3
BBS1.fas	1
BBS10.fas	8
BBS12.fas	16
BBS2.fas	9
BBS4.fas	3
BBS5.fas	2
BBS7.fas	7
BBS9.fas	9
BBX.fas	4
BCAM.fas	6
BCAN.fas	2
BCAP29.fas	7
BCAP31.fas	3
BCAR1.fas	8
BCAR3.fas	3
BCAS1.fas	4
BCAS2.fas	1
BCAS3.fas	5
BCAS4.fas	39
BCAT1.fas	7
BCAT2.fas	5
BCCIP.fas	3
BCDIN3D.fas	10
BCHE.fas	6
BCKDHA.fas	5
BCKDHB.fas	6
BCKDK.fas	1
BCL10.fas	7
BCL11A.fas	11
BCL11B.fas	54
BCL2.fas	19
BCL2A1.fas	9
BCL2L1.fas	3
BCL2L10.fas	80
BCL2L11.fas	2
BCL2L12.fas	4
BCL2L13.fas	11
BCL2L14.fas	4
BCL2L15.fas	8
BCL2L2.fas	1
BCL3.fas	13
BCL6-AS1.fas	11
BCL6.fas	2
BCL6B.fas	13
BCL7A.fas	1
BCL7B.fas	2
BCL7C.fas	1
BCL9.fas	4
BCL9L.fas	13
BCLAF1.fas	9
BCLAF3.fas	7
BCO1.fas	6
BCO2.fas	21
BCOR.fas	28
BCR.fas	15
BCS1L.fas	1
BDH1.fas	47
BDH2.fas	8
BDKRB1.fas	18
BDKRB2.fas	6
BDNF.fas	3
BDP1.fas	5
BEAN1.fas	2
BECN1.fas	2
BECN2.fas	63
BEGAIN.fas	24
BEND3.fas	10
BEND4.fas	3
BEND5.fas	1
BEND6.fas	2
BEND7.fas	4
BEST1.fas	18
BEST2.fas	6
BEST3.fas	3
BEST4.fas	19
BET1.fas	2
BET1L.fas	172
BFAR.fas	4
BFSP1.fas	10
BFSP2.fas	6
BGLAP.fas	1
BGN.fas	5
BHLHA15.fas	26
BHLHA9.fas	28
BHLHB9.fas	32
BHLHE22.fas	46
BHLHE23.fas	50
BHLHE40.fas	4
BHLHE41.fas	67
BHMT.fas	6
BHMT2.fas	67
BICC1.fas	5
BICD1.fas	10
BICD2.fas	7
BICDL1.fas	2
BICDL2.fas	2
BICRA.fas	35
BICRAL.fas	9
BID.fas	5
BIK.fas	4
BIN1.fas	5
BIN2.fas	8
BIN3.fas	1
BIRC2.fas	7
BIRC3.fas	12
BIRC5.fas	5
BIRC6.fas	2
BIRC7.fas	23
BIVM.fas	2
BLACAT1.fas	2
BLCAP.fas	5
BLID.fas	195
BLK.fas	3
BLM.fas	4
BLMH.fas	4
BLNK.fas	6
BLOC1S1.fas	3
BLOC1S2.fas	3
BLOC1S3.fas	21
BLOC1S4.fas	40
BLOC1S5.fas	2
BLOC1S6.fas	3
BLVRA.fas	9
BLVRB.fas	36
BLZF1.fas	6
BMERB1.fas	4
BMF.fas	0
BMI1.fas	5
BMP1.fas	0
BMP10.fas	1
BMP15.fas	30
BMP2.fas	4
BMP2K.fas	22
BMP3.fas	6
BMP4.fas	7
BMP5.fas	4
BMP6.fas	9
BMP7.fas	5
BMPER.fas	10
BMPR1A.fas	2
BMPR1B.fas	4
BMPR2.fas	7
BMS1.fas	10
BMT2.fas	7
BMX.fas	20
BNC1.fas	9
BNC2.fas	7
BNIP1.fas	3
BNIP2.fas	3
BNIP3.fas	14
BNIP3L.fas	2
BNIP5.fas	1
BNIPL.fas	3
BOC.fas	2
BOD1.fas	6
BOD1L2.fas	271
BOK.fas	4
BOLA1.fas	6
BOLA2.fas	16
BOLA2B.fas	17
BOLA3.fas	3
BOLL.fas	4
BOP1.fas	11
BORA.fas	3
BORCS5.fas	2
BORCS6.fas	17
BORCS7.fas	4
BORCS8.fas	2
BPGM.fas	9
BPHL.fas	8
BPI.fas	10
BPIFA1.fas	7
BPIFA3.fas	5
BPIFB1.fas	1
BPIFB2.fas	26
BPIFB3.fas	21
BPIFB4.fas	30
BPIFB6.fas	26
BPIFC.fas	5
BPNT1.fas	4
BPNT2.fas	4
BPTF.fas	13
BRAF.fas	5
BRAP.fas	9
BRAT1.fas	5
BRCA1.fas	34
BRCC3.fas	15
BRD1.fas	5
BRD2.fas	4
BRD3.fas	3
BRD3OS.fas	164
BRD4.fas	14
BRD7.fas	2
BRD8.fas	4
BRD9.fas	10
BRDT.fas	3
BRF1.fas	6
BRF2.fas	3
BRI3.fas	12
BRI3BP.fas	8
BRICD5.fas	2
BRINP1.fas	3
BRINP2.fas	2
BRINP3.fas	4
BRIP1.fas	4
BRIX1.fas	5
BRK1.fas	6
BRME1.fas	15
BRMS1.fas	0
BRMS1L.fas	2
BROX.fas	1
BRPF1.fas	5
BRPF3.fas	1
BRS3.fas	5
BRSK1.fas	8
BRSK2.fas	3
BRWD1.fas	6
BRWD3.fas	14
BSCL2.fas	8
BSDC1.fas	6
BSG.fas	16
BSND.fas	2
BSPH1.fas	50
BSPRY.fas	2
BST1.fas	29
BST2.fas	11
BSX.fas	0
BTAF1.fas	6
BTBD1.fas	1
BTBD10.fas	2
BTBD11.fas	2
BTBD16.fas	8
BTBD17.fas	33
BTBD18.fas	4
BTBD19.fas	2
BTBD3.fas	3
BTBD7.fas	4
BTBD8.fas	5
BTBD9.fas	8
BTC.fas	6
BTD.fas	13
BTF3.fas	5
BTF3L4.fas	2
BTG1.fas	8
BTG2.fas	6
BTG3.fas	2
BTG4.fas	4
BTK.fas	9
BTLA.fas	34
BTN1A1.fas	8
BTN2A1.fas	40
BTN2A2.fas	27
BTNL2.fas	38
BTNL9.fas	14
BTRC.fas	1
BUB1.fas	11
BUB1B.fas	3
BUB3.fas	2
BUD13.fas	12
BUD23.fas	1
BUD31.fas	5
BVES.fas	2
BX664615.fas	282
BYSL.fas	2
BZW1.fas	1
BZW2.fas	4
C10orf105.fas	3
C10orf120.fas	15
C10orf143.fas	3
C10orf53.fas	253
C10orf62.fas	6
C10orf67.fas	11
C10orf82.fas	36
C10orf90.fas	17
C10orf95.fas	26
C10orf99.fas	0
C11orf1.fas	4
C11orf16.fas	29
C11orf21.fas	194
C11orf24.fas	12
C11orf42.fas	3
C11orf45.fas	252
C11orf49.fas	4
C11orf52.fas	2
C11orf53.fas	5
C11orf54.fas	4
C11orf58.fas	6
C11orf65.fas	23
C11orf68.fas	3
C11orf71.fas	13
C11orf80.fas	3
C11orf86.fas	9
C11orf87.fas	6
C11orf91.fas	21
C11orf94.fas	2
C11orf95.fas	15
C11orf96.fas	215
C11orf97.fas	3
C11orf98.fas	5
C12orf29.fas	2
C12orf4.fas	6
C12orf40.fas	13
C12orf42.fas	119
C12orf43.fas	6
C12orf45.fas	30
C12orf50.fas	5
C12orf54.fas	44
C12orf56.fas	45
C12orf57.fas	2
C12orf60.fas	51
C12orf65.fas	8
C12orf66.fas	5
C12orf71.fas	43
C12orf73.fas	9
C12orf75.fas	4
C12orf76.fas	226
C13orf42.fas	2
C13orf46.fas	8
C14orf119.fas	9
C14orf132.fas	6
C14orf180.fas	71
C14orf28.fas	9
C14orf39.fas	6
C14orf93.fas	1
C15orf39.fas	20
C15orf40.fas	4
C15orf48.fas	1
C15orf61.fas	14
C15orf62.fas	4
C15orf65.fas	9
C16orf46.fas	9
C16orf54.fas	8
C16orf70.fas	1
C16orf71.fas	7
C16orf72.fas	6
C16orf74.fas	8
C16orf78.fas	8
C16orf82.fas	31
C16orf86.fas	4
C16orf87.fas	3
C16orf89.fas	38
C16orf90.fas	22
C16orf91.fas	9
C16orf92.fas	5
C16orf95.fas	44
C16orf96.fas	37
C17orf100.fas	49
C17orf107.fas	35
C17orf113.fas	62
C17orf114.fas	12
C17orf49.fas	1
C17orf50.fas	7
C17orf58.fas	97
C17orf64.fas	6
C17orf67.fas	8
C17orf75.fas	3
C17orf78.fas	59
C17orf80.fas	10
C17orf97.fas	17
C17orf98.fas	2
C17orf99.fas	108
C18orf21.fas	5
C18orf25.fas	3
C18orf32.fas	3
C18orf54.fas	6
C18orf63.fas	4
C19orf12.fas	18
C19orf18.fas	24
C19orf25.fas	75
C19orf33.fas	12
C19orf38.fas	7
C19orf44.fas	19
C19orf47.fas	3
C19orf53.fas	7
C19orf54.fas	4
C19orf67.fas	1
C19orf71.fas	13
C19orf73.fas	182
C19orf81.fas	5
C19orf84.fas	9
C19orf85.fas	34
C1D.fas	5
C1GALT1.fas	8
C1GALT1C1.fas	19
C1GALT1C1L.fas	224
C1orf100.fas	10
C1orf105.fas	16
C1orf109.fas	6
C1orf112.fas	6
C1orf115.fas	20
C1orf116.fas	10
C1orf122.fas	18
C1orf127.fas	209
C1orf131.fas	5
C1orf141.fas	26
C1orf146.fas	1
C1orf158.fas	2
C1orf159.fas	197
C1orf162.fas	18
C1orf167.fas	140
C1orf174.fas	9
C1orf185.fas	6
C1orf189.fas	2
C1orf194.fas	1
C1orf198.fas	11
C1orf21.fas	4
C1orf210.fas	1
C1orf216.fas	3
C1orf226.fas	6
C1orf232.fas	13
C1orf35.fas	16
C1orf43.fas	3
C1orf50.fas	2
C1orf52.fas	9
C1orf53.fas	47
C1orf54.fas	1
C1orf56.fas	9
C1orf68.fas	43
C1orf74.fas	4
C1orf87.fas	66
C1orf94.fas	1
C1QA.fas	3
C1QB.fas	5
C1QBP.fas	2
C1QC.fas	6
C1QL1.fas	25
C1QL2.fas	11
C1QL3.fas	20
C1QL4.fas	8
C1QTNF1.fas	16
C1QTNF12.fas	13
C1QTNF2.fas	7
C1QTNF3.fas	6
C1QTNF4.fas	37
C1QTNF5.fas	14
C1QTNF6.fas	4
C1QTNF7.fas	5
C1QTNF8.fas	127
C1QTNF9.fas	11
C1QTNF9B.fas	10
C1R.fas	9
C1RL.fas	9
C1S.fas	7
C2.fas	4
C20orf141.fas	39
C20orf144.fas	34
C20orf173.fas	55
C20orf194.fas	3
C20orf202.fas	5
C20orf203.fas	199
C20orf204.fas	14
C20orf27.fas	2
C20orf85.fas	2
C20orf96.fas	3
C21orf58.fas	15
C21orf62.fas	20
C21orf91.fas	3
C22orf15.fas	106
C22orf23.fas	2
C22orf31.fas	62
C22orf39.fas	4
C2CD2.fas	3
C2CD2L.fas	1
C2CD3.fas	5
C2CD4A.fas	108
C2CD4B.fas	102
C2CD4C.fas	34
C2CD4D.fas	43
C2CD5.fas	1
C2orf15.fas	46
C2orf42.fas	5
C2orf49.fas	5
C2orf50.fas	47
C2orf66.fas	10
C2orf68.fas	2
C2orf69.fas	2
C2orf72.fas	47
C2orf73.fas	5
C2orf74.fas	26
C2orf76.fas	2
C2orf80.fas	4
C2orf81.fas	34
C2orf83.fas	244
C2orf88.fas	0
C2orf92.fas	35
C3.fas	30
C3AR1.fas	8
C3orf14.fas	6
C3orf18.fas	3
C3orf20.fas	34
C3orf22.fas	29
C3orf33.fas	5
C3orf36.fas	202
C3orf38.fas	10
C3orf49.fas	51
C3orf52.fas	215
C3orf56.fas	164
C3orf62.fas	6
C3orf70.fas	3
C3orf80.fas	38
C3orf84.fas	10
C3orf85.fas	2
C4A.fas	17
C4B.fas	44
C4BPA.fas	24
C4BPB.fas	18
C4orf17.fas	21
C4orf19.fas	11
C4orf3.fas	191
C4orf33.fas	2
C4orf36.fas	2
C4orf45.fas	7
C4orf46.fas	17
C4orf47.fas	2
C4orf48.fas	29
C4orf50.fas	20
C4orf51.fas	37
C5.fas	10
C5AR1.fas	24
C5AR2.fas	17
C5orf15.fas	9
C5orf22.fas	3
C5orf24.fas	3
C5orf34.fas	5
C5orf38.fas	180
C5orf46.fas	5
C5orf47.fas	57
C5orf49.fas	8
C5orf51.fas	2
C5orf52.fas	12
C5orf58.fas	6
C5orf63.fas	174
C6.fas	9
C6orf118.fas	11
C6orf120.fas	20
C6orf132.fas	125
C6orf136.fas	22
C6orf141.fas	20
C6orf15.fas	29
C6orf163.fas	7
C6orf201.fas	17
C6orf223.fas	272
C6orf226.fas	28
C6orf47.fas	16
C6orf52.fas	22
C6orf62.fas	4
C6orf89.fas	3
C7.fas	9
C7orf25.fas	6
C7orf26.fas	2
C7orf31.fas	27
C7orf33.fas	216
C7orf50.fas	21
C7orf57.fas	4
C7orf61.fas	6
C8A.fas	12
C8B.fas	13
C8G.fas	16
C8orf33.fas	12
C8orf34.fas	2
C8orf37.fas	3
C8orf44.fas	240
C8orf48.fas	6
C8orf58.fas	2
C8orf74.fas	5
C8orf76.fas	3
C8orf82.fas	21
C8orf88.fas	5
C8orf89.fas	11
C9.fas	10
C9orf116.fas	2
C9orf135.fas	6
C9orf152.fas	5
C9orf153.fas	27
C9orf16.fas	2
C9orf24.fas	1
C9orf40.fas	24
C9orf43.fas	4
C9orf50.fas	46
C9orf57.fas	9
C9orf64.fas	4
C9orf72.fas	7
C9orf78.fas	2
CA1.fas	46
CA10.fas	5
CA11.fas	5
CA12.fas	2
CA13.fas	4
CA14.fas	3
CA2.fas	3
CA3.fas	3
CA4.fas	0
CA5A.fas	1
CA5B.fas	42
CA6.fas	10
CA7.fas	1
CA8.fas	4
CA9.fas	1
CAAP1.fas	2
CAB39.fas	1
CAB39L.fas	5
CABCOCO1.fas	6
CABIN1.fas	8
CABLES1.fas	7
CABLES2.fas	4
CABP1.fas	53
CABP2.fas	4
CABP4.fas	2
CABP5.fas	9
CABP7.fas	1
CABS1.fas	37
CABYR.fas	12
CACFD1.fas	2
CACHD1.fas	4
CACNA1A.fas	7
CACNA1B.fas	15
CACNA1C.fas	39
CACNA1D.fas	2
CACNA1E.fas	4
CACNA1F.fas	5
CACNA1G.fas	2
CACNA1H.fas	12
CACNA1I.fas	6
CACNA1S.fas	6
CACNA2D1.fas	8
CACNA2D2.fas	5
CACNA2D3.fas	6
CACNA2D4.fas	5
CACNB1.fas	1
CACNB2.fas	3
CACNB3.fas	0
CACNB4.fas	3
CACNG1.fas	9
CACNG2.fas	10
CACNG3.fas	2
CACNG4.fas	26
CACNG5.fas	7
CACNG6.fas	7
CACNG7.fas	4
CACNG8.fas	100
CACTIN.fas	10
CACUL1.fas	4
CACYBP.fas	3
CAD.fas	3
CADM1.fas	3
CADM2.fas	6
CADM3.fas	1
CADM4.fas	5
CADPS.fas	3
CADPS2.fas	3
CAGE1.fas	19
CALB1.fas	1
CALB2.fas	3
CALCOCO1.fas	3
CALCOCO2.fas	5
CALCR.fas	3
CALCRL.fas	3
CALD1.fas	8
CALHM1.fas	10
CALHM2.fas	3
CALHM3.fas	15
CALHM4.fas	27
CALHM5.fas	5
CALHM6.fas	25
CALM1.fas	3
CALM2.fas	4
CALM3.fas	1
CALML3.fas	30
CALML4.fas	2
CALML5.fas	3
CALML6.fas	107
CALN1.fas	7
CALR.fas	5
CALR3.fas	10
CALU.fas	1
CALY.fas	6
CAMK1.fas	1
CAMK1D.fas	3
CAMK1G.fas	1
CAMK2A.fas	2
CAMK2B.fas	8
CAMK2D.fas	5
CAMK2G.fas	4
CAMK2N1.fas	17
CAMK4.fas	4
CAMKK1.fas	11
CAMKK2.fas	5
CAMKMT.fas	2
CAMKV.fas	1
CAMLG.fas	3
CAMSAP1.fas	14
CAMSAP2.fas	22
CAMSAP3.fas	11
CAMTA1.fas	6
CAMTA2.fas	2
CAND1.fas	4
CAND2.fas	11
CANT1.fas	3
CANX.fas	13
CAP1.fas	0
CAP2.fas	2
CAPG.fas	3
CAPN1.fas	4
CAPN10.fas	4
CAPN11.fas	12
CAPN12.fas	10
CAPN13.fas	26
CAPN14.fas	68
CAPN15.fas	13
CAPN2.fas	8
CAPN3.fas	3
CAPN5.fas	2
CAPN6.fas	2
CAPN7.fas	5
CAPN8.fas	38
CAPN9.fas	81
CAPNS1.fas	5
CAPNS2.fas	9
CAPRIN1.fas	1
CAPRIN2.fas	1
CAPS.fas	3
CAPS2.fas	29
CAPSL.fas	2
CAPZA1.fas	3
CAPZA2.fas	6
CAPZA3.fas	6
CAPZB.fas	6
CARD10.fas	3
CARD11.fas	10
CARD14.fas	26
CARD16.fas	244
CARD19.fas	4
CARD6.fas	63
CARD8.fas	203
CARD9.fas	4
CARF.fas	5
CARHSP1.fas	3
CARM1.fas	3
CARMIL1.fas	5
CARMIL2.fas	0
CARMIL3.fas	1
CARNMT1.fas	4
CARNS1.fas	6
CARS1.fas	11
CARS2.fas	7
CARTPT.fas	0
CASC3.fas	5
CASD1.fas	4
CASK.fas	8
CASKIN1.fas	26
CASKIN2.fas	5
CASP1.fas	65
CASP10.fas	91
CASP12.fas	123
CASP14.fas	37
CASP2.fas	3
CASP3.fas	3
CASP5.fas	79
CASP6.fas	2
CASP7.fas	5
CASP8.fas	25
CASP9.fas	2
CASQ1.fas	0
CASQ2.fas	3
CASR.fas	8
CASS4.fas	11
CAST.fas	7
CASTOR1.fas	0
CASTOR2.fas	4
CASZ1.fas	1
CAT.fas	2
CATIP.fas	0
CATSPER1.fas	19
CATSPER2.fas	6
CATSPER3.fas	1
CATSPER4.fas	1
CATSPERB.fas	4
CATSPERD.fas	21
CATSPERE.fas	14
CATSPERG.fas	5
CATSPERZ.fas	7
CAV1.fas	2
CAV2.fas	3
CAV3.fas	3
CAVIN1.fas	6
CAVIN2.fas	2
CAVIN3.fas	0
CAVIN4.fas	7
CBARP.fas	20
CBFA2T2.fas	7
CBFA2T3.fas	4
CBFB.fas	2
CBL.fas	3
CBLB.fas	3
CBLC.fas	12
CBLIF.fas	10
CBLL1.fas	7
CBLL2.fas	220
CBLN1.fas	4
CBLN2.fas	34
CBLN3.fas	2
CBLN4.fas	4
CBR3.fas	9
CBR4.fas	5
CBS.fas	3
CBSL.fas	8
CBWD1.fas	4
CBWD2.fas	3
CBWD3.fas	4
CBWD5.fas	6
CBWD6.fas	3
CBX1.fas	5
CBX2.fas	11
CBX3.fas	9
CBX4.fas	25
CBX5.fas	4
CBX6.fas	22
CBX7.fas	10
CBX8.fas	4
CBY1.fas	3
CBY2.fas	9
CBY3.fas	16
CC2D1A.fas	1
CC2D1B.fas	2
CC2D2A.fas	10
CC2D2B.fas	5
CCAR1.fas	7
CCAR2.fas	2
CCBE1.fas	4
CCDC102A.fas	4
CCDC102B.fas	31
CCDC103.fas	2
CCDC105.fas	14
CCDC106.fas	6
CCDC107.fas	6
CCDC110.fas	13
CCDC112.fas	6
CCDC113.fas	2
CCDC115.fas	2
CCDC116.fas	10
CCDC117.fas	4
CCDC12.fas	1
CCDC120.fas	10
CCDC121.fas	45
CCDC122.fas	9
CCDC124.fas	5
CCDC125.fas	13
CCDC126.fas	7
CCDC127.fas	9
CCDC13.fas	0
CCDC130.fas	8
CCDC134.fas	0
CCDC136.fas	1
CCDC137.fas	0
CCDC138.fas	11
CCDC14.fas	9
CCDC141.fas	3
CCDC142.fas	3
CCDC146.fas	3
CCDC148.fas	3
CCDC149.fas	1
CCDC15.fas	54
CCDC150.fas	22
CCDC152.fas	4
CCDC153.fas	50
CCDC154.fas	10
CCDC157.fas	7
CCDC158.fas	23
CCDC159.fas	21
CCDC160.fas	10
CCDC163.fas	150
CCDC166.fas	22
CCDC167.fas	4
CCDC169.fas	61
CCDC17.fas	0
CCDC170.fas	11
CCDC171.fas	6
CCDC172.fas	6
CCDC173.fas	5
CCDC174.fas	6
CCDC175.fas	9
CCDC177.fas	32
CCDC178.fas	7
CCDC179.fas	1
CCDC18.fas	11
CCDC180.fas	16
CCDC181.fas	10
CCDC182.fas	7
CCDC183.fas	24
CCDC184.fas	9
CCDC185.fas	25
CCDC186.fas	2
CCDC187.fas	18
CCDC188.fas	13
CCDC189.fas	8
CCDC190.fas	23
CCDC191.fas	4
CCDC192.fas	24
CCDC194.fas	7
CCDC195.fas	10
CCDC196.fas	30
CCDC197.fas	110
CCDC198.fas	4
CCDC200.fas	22
CCDC201.fas	13
CCDC22.fas	6
CCDC24.fas	1
CCDC25.fas	3
CCDC27.fas	4
CCDC28A.fas	4
CCDC28B.fas	2
CCDC3.fas	11
CCDC30.fas	9
CCDC32.fas	4
CCDC33.fas	51
CCDC34.fas	11
CCDC38.fas	9
CCDC39.fas	5
CCDC40.fas	8
CCDC42.fas	7
CCDC43.fas	2
CCDC47.fas	1
CCDC50.fas	5
CCDC51.fas	3
CCDC54.fas	54
CCDC57.fas	8
CCDC59.fas	5
CCDC6.fas	4
CCDC60.fas	5
CCDC61.fas	6
CCDC62.fas	3
CCDC63.fas	10
CCDC65.fas	5
CCDC66.fas	4
CCDC68.fas	1
CCDC69.fas	6
CCDC7.fas	55
CCDC70.fas	16
CCDC71.fas	5
CCDC71L.fas	75
CCDC73.fas	8
CCDC74A.fas	41
CCDC74B.fas	39
CCDC77.fas	5
CCDC78.fas	4
CCDC8.fas	54
CCDC80.fas	9
CCDC81.fas	8
CCDC82.fas	8
CCDC83.fas	2
CCDC85A.fas	7
CCDC85B.fas	10
CCDC85C.fas	53
CCDC86.fas	10
CCDC87.fas	23
CCDC88A.fas	9
CCDC88B.fas	6
CCDC88C.fas	5
CCDC89.fas	5
CCDC9.fas	3
CCDC90B.fas	5
CCDC91.fas	5
CCDC92.fas	11
CCDC93.fas	2
CCDC96.fas	21
CCDC97.fas	0
CCDC9B.fas	1
CCER1.fas	13
CCER2.fas	12
CCHCR1.fas	4
CCIN.fas	21
CCK.fas	5
CCKAR.fas	2
CCKBR.fas	232
CCL1.fas	9
CCL13.fas	99
CCL16.fas	29
CCL19.fas	2
CCL20.fas	3
CCL21.fas	2
CCL22.fas	0
CCL24.fas	25
CCL25.fas	5
CCL26.fas	37
CCL27.fas	26
CCL28.fas	8
CCL5.fas	209
CCM2.fas	4
CCM2L.fas	5
CCN1.fas	0
CCN2.fas	4
CCN3.fas	1
CCN4.fas	4
CCN5.fas	2
CCN6.fas	4
CCNA1.fas	3
CCNA2.fas	3
CCNB1.fas	2
CCNB1IP1.fas	14
CCNB2.fas	3
CCNC.fas	2
CCND1.fas	2
CCND2.fas	3
CCND3.fas	1
CCNDBP1.fas	4
CCNE1.fas	2
CCNE2.fas	2
CCNF.fas	4
CCNG1.fas	8
CCNG2.fas	3
CCNH.fas	4
CCNI.fas	8
CCNI2.fas	93
CCNJ.fas	7
CCNJL.fas	3
CCNK.fas	2
CCNL1.fas	2
CCNL2.fas	2
CCNO.fas	3
CCNP.fas	22
CCNQ.fas	25
CCNT1.fas	6
CCNT2.fas	13
CCNY.fas	4
CCNYL1.fas	49
CCP110.fas	8
CCPG1.fas	14
CCR1.fas	11
CCR10.fas	7
CCR2.fas	14
CCR3.fas	5
CCR4.fas	4
CCR5.fas	10
CCR6.fas	11
CCR7.fas	2
CCR8.fas	30
CCR9.fas	5
CCRL2.fas	6
CCS.fas	1
CCSAP.fas	5
CCSER1.fas	28
CCSER2.fas	8
CCT2.fas	1
CCT3.fas	6
CCT4.fas	9
CCT5.fas	6
CCT6A.fas	6
CCT6B.fas	33
CCT7.fas	4
CCT8.fas	2
CCT8L2.fas	88
CCZ1.fas	9
CCZ1B.fas	10
CD101.fas	5
CD109.fas	6
CD14.fas	5
CD151.fas	7
CD160.fas	131
CD163.fas	5
CD163L1.fas	244
CD164.fas	3
CD164L2.fas	1
CD177.fas	25
CD180.fas	9
CD19.fas	4
CD1D.fas	59
CD2.fas	4
CD200.fas	6
CD207.fas	29
CD22.fas	5
CD226.fas	7
CD24.fas	131
CD244.fas	11
CD247.fas	2
CD248.fas	46
CD27.fas	1
CD274.fas	4
CD276.fas	85
CD28.fas	2
CD2AP.fas	9
CD2BP2.fas	1
CD300A.fas	15
CD300E.fas	83
CD300LB.fas	37
CD300LF.fas	8
CD300LG.fas	5
CD302.fas	2
CD320.fas	6
CD34.fas	4
CD36.fas	5
CD37.fas	2
CD38.fas	6
CD3D.fas	0
CD3E.fas	1
CD3G.fas	5
CD4.fas	1
CD40.fas	2
CD40LG.fas	3
CD44.fas	4
CD47.fas	1
CD48.fas	15
CD5.fas	4
CD52.fas	2
CD53.fas	0
CD55.fas	7
CD58.fas	58
CD59.fas	12
CD5L.fas	25
CD6.fas	5
CD63.fas	7
CD68.fas	0
CD69.fas	4
CD7.fas	33
CD70.fas	24
CD72.fas	2
CD74.fas	3
CD79A.fas	1
CD79B.fas	3
CD80.fas	5
CD81.fas	4
CD82.fas	2
CD83.fas	4
CD84.fas	7
CD86.fas	4
CD8A.fas	16
CD8B.fas	5
CD8B2.fas	7
CD9.fas	14
CD93.fas	4
CD96.fas	45
CD99.fas	76
CD99L2.fas	10
CDA.fas	0
CDADC1.fas	3
CDAN1.fas	2
CDC123.fas	5
CDC14A.fas	2
CDC14B.fas	4
CDC14C.fas	265
CDC16.fas	2
CDC20.fas	0
CDC20B.fas	43
CDC23.fas	4
CDC25A.fas	3
CDC25B.fas	0
CDC25C.fas	17
CDC26.fas	4
CDC27.fas	4
CDC34.fas	8
CDC37.fas	6
CDC37L1.fas	5
CDC40.fas	3
CDC42.fas	4
CDC42BPB.fas	3
CDC42BPG.fas	1
CDC42EP1.fas	8
CDC42EP2.fas	4
CDC42EP3.fas	4
