species_id	common_name_paper	sampled_scientific_name	score_foraging_medium_0_3	score_locomotion_escape_0_3	score_reproduction_nursery_0_3	score_morphophysiology_0_5	score_time_budget_0_4	aquaticity_score_sum_0_18	comments_ty_nk	aquatic_v2_status	score_status	score_confidence	aquaticity_reason	aquaticity_citation_or_url	trait_marine_binary	marine_trait_state	marine_membership_source	score_source	aquatic_trait_source	aquatic_scoring_scheme	aquatic_score_range
Pygathrix_nemaeus	Red shanked douc langur	Pygathrix nemaeus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes douc langur with habitat regions (tropical), habitat text states 'Douc langurs are mostly found in tropical rainforest and monsoon forest (both primary and secondary forest)', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Pygathrix_nemaeus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rangifer_tarandus_granti	Reindeer	Rangifer tarandus granti	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Rangifer_tarandus describes caribou with habitat regions (temperate, polar, terrestrial), habitat text states 'Caribou inhabit arctic tundra and subarctic (boreal) forest regions.', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Rangifer_tarandus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rhinoceros_unicornis	Greater Indian rhinoceros	Rhinoceros unicornis	1	1	0	0	1	3			clear_terrestrial_zero	High	ADW describes Indian rhinoceros with wetlands (marsh, swamp), habitat regions (temperate, tropical), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Rhinoceros_unicornis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rhinolophus_sinicus	Chinese rufous horseshoe bat	Rhinolophus sinicus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Rhinolophus_luctus describes woolly horseshoe bat with other habitat features (suburban, caves), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Rhinolophus_luctus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rhinopithecus_bieti	Black snub-nosed monkey	Rhinopithecus bieti	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes black snub-nosed monkey with habitat regions (terrestrial), habitat text states 'Black snub-nosed monkeys are found in coniferous or mixed coniferous broad leaved forests and are one of the most northerly primates with one of the highest elevation ranges - f...', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Rhinopithecus_bieti/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rhizomys_pruinosus	Hoary bamboo rat	Rhizomys pruinosus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Rhizomyinae describes bamboo rats and mole rats with other habitat features (agricultural), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association. Evidence is a higher taxon proxy low confidence.	https://animaldiversity.org/accounts/Rhizomyinae/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rhombomys_opimus	Great gerbil	Rhombomys opimus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes great gerbil with other habitat features (agricultural), habitat regions (temperate), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Rhombomys_opimus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Rousettus_aegyptiacus	Egyptian rousette	Rousettus aegyptiacus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Egyptian rousette with other habitat features (caves), habitat regions (tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Rousettus_aegyptiacus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Saguinus_imperator	Tamarin	Saguinus imperator	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes emperor tamarin with habitat text states 'Saguinas imperator is found in various forms of light, dry-bottom to densely grown Amazonian forest margins in seasonally inundated regious', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Saguinus_imperator/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Saimiri_boliviensis_boliviensis	Bolivian squirrel monkey	Saimiri boliviensis boliviensis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Saimiri_boliviensis describes Bolivian squirrel monkey with other habitat features (riparian), habitat regions (tropical, terrestrial), supporting water-associated terrestrial use rather than aquatic dependence.	https://animaldiversity.org/accounts/Saimiri_boliviensis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Sapajus_apella	Tufted capuchin	Sapajus apella	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Sciurus_pyrrhinus describes Junﾃｭn red squirrel with wetlands (swamp, bog), other habitat features (agricultural), habitat regions (tropical, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence. Evidence is a different taxon manual review required.	https://animaldiversity.org/accounts/Sciurus_pyrrhinus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Scalopus_aquaticus	Eastern mole	Scalopus aquaticus	0	0	0	0	0	0			reviewed_r1_initial	High	ADW describes Scalopus aquaticus as fossorial/terrestrial despite its species epithet; reviewer reference to Eurasian water mole requires taxon verification.	https://animaldiversity.org/accounts/Scalopus_aquaticus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Sciurus_vulgaris	Eurasian red squirrel	Sciurus vulgaris	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Eurasian red squirrel with habitat regions (temperate, terrestrial), habitat text states 'Sciurus vulgaris lives and nests in deciduous and coniferous forests', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Sciurus_vulgaris/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Semnopithecus_entellus	Hanuman langur	Semnopithecus entellus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Hanuman langur with other habitat features (urban, suburban), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Semnopithecus_entellus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Sigmodon_hispidus	Hispid cotton rat	Sigmodon hispidus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes hispid cotton rat with other habitat features (agricultural), habitat regions (temperate, tropical, terrestrial), supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Sigmodon_hispidus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Solenodon_paradoxus	Hispaniolan solenodon	Solenodon paradoxus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Hispaniolan solenodon with other habitat features (agricultural), habitat regions (tropical), providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Solenodon_paradoxus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Spilogale_gracilis	Western spotted skunk	Spilogale gracilis	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes western spotted skunk with habitat text states 'The western spotted skunk prefers rocky bluffs and brush-bordered canyon stream beds', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Spilogale_gracilis/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Sturnira_hondurensis	Sturnira hondurensis	Sturnira hondurensis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Sturnira_lilium describes little yellow-shouldered bat with other habitat features (agricultural, riparian, caves), habitat regions (tropical, terrestrial), supporting water-associated terrestrial use rather than aquatic dependence. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Sturnira_lilium/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Suricata_suricatta	Meerkat	Suricata suricatta	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes meerkat with aquatic biomes (rivers and streams), habitat regions (temperate, tropical, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Suricata_suricatta/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Sylvicapra_grimmia	Bush duiker	Sylvicapra grimmia	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes bush duiker with habitat regions (tropical, terrestrial), habitat text states 'This speices of duiker is found in areas of central, eastern, and southern Africa which provide sufficient amounts of cover', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Sylvicapra_grimmia/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Sylvilagus_bachmani	Brush rabbit	Sylvilagus bachmani	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes brush rabbit with habitat text states 'As their name implies, brush rabbits are primarily found in areas with dense brushy cover', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Sylvilagus_bachmani/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Talpa_occidentalis	Iberian mole	Talpa occidentalis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Talpa_europaea describes European mole with other habitat features (urban, suburban, agricultural), habitat regions (temperate, terrestrial), supporting terrestrial habitat association. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Talpa_europaea/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Taxidea_taxus_jeffersonii	American badger	Taxidea taxus jeffersonii	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Taxidea_taxus describes American badger with wetlands (marsh), other habitat features (agricultural), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than unequivocal aquatic dependence.	https://animaldiversity.org/accounts/Taxidea_taxus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Theropithecus_gelada	Gelada	Theropithecus gelada	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes gelada baboon with habitat regions (tropical, terrestrial), habitat text states 'Gelada baboons are found inhabiting the high grasslands of Ethiopia and Eritrea, especially in the Semien Mountains National Park', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Theropithecus_gelada/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Thryonomys_swinderianus	Greater cane rat	Thryonomys swinderianus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes greater cane rat with wetlands (marsh), other habitat features (agricultural), habitat regions (tropical), supporting freshwater or wetland-associated aquatic use.	https://animaldiversity.org/accounts/Thryonomys_swinderianus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Tonatia_saurophila	Stripe-headed round-eared bat	Tonatia saurophila	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Phyllostomidae describes New World leaf-nosed bats with habitat regions (temperate, tropical, terrestrial), habitat text states 'Members of family Phyllostomidae are found in many habitats including dense rainforests, deserts and caves, from sea level to areas with high elevations', supporting terrestrial habitat association. Evidence is a higher taxon proxy low confidence.	https://animaldiversity.org/accounts/Phyllostomidae/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Trachypithecus_francoisi	Francois's langur	Trachypithecus francoisi	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Franﾃｧois's leaf monkey with habitat regions (tropical, terrestrial), habitat text states 'An arboreal species, T', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Trachypithecus_francoisi/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Tragelaphus_strepsiceros	Greater kudu	Tragelaphus strepsiceros	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes greater kudu with habitat text states 'Greater kudu are found in a variety of habitats throughout Africa', providing limited ecology evidence, so final coding requires manual review.	https://animaldiversity.org/accounts/Tragelaphus_strepsiceros/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Tragulus_javanicus	Java mouse-deer	Tragulus javanicus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes lesser mouse-deer with habitat regions (tropical, terrestrial), habitat text states 'Tragulus javanicus are found in overgrown primary and secondary forests in southeast Asia', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Tragulus_javanicus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Tragulus_kanchil	Lesser mouse-deer	Tragulus kanchil	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Moschiola_meminna describes Indian spotted chevrotain with other habitat features (agricultural), habitat regions (tropical), providing limited ecology evidence, so final coding requires manual review. Evidence is a different taxon manual review required.	https://animaldiversity.org/accounts/Moschiola_meminna/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Tupaia_chinensis	Chinese tree shrew	Tupaia chinensis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Tupaia_belangeri describes northern tree shrew with habitat regions (tropical, terrestrial), habitat text states 'Northern tree shrews inhabit a variety of forest habitats', supporting terrestrial habitat association. Evidence is a congeneric proxy review required.	https://animaldiversity.org/accounts/Tupaia_belangeri/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Urocitellus_parryii	Arctic ground squirrel	Urocitellus parryii	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Spermophilus_parryii describes Arctic ground squirrel with habitat regions (polar, terrestrial), habitat text states 'Arctic ground squirrels inhabit arctic and tundra habitats at northern latitudes and higher elevations, and boreal forest and alpine meadows at lower latitudes and elevations (B...', supporting terrestrial habitat association. Evidence is a different taxon manual review required.	https://animaldiversity.org/accounts/Spermophilus_parryii/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Uromys_caudimaculatus	Giant uromys	Uromys caudimaculatus	0	0	0	0	0	0			manual_curated_terrestrial	High	Manual curator check: giant white-tailed rat is a clearly terrestrial/non-aquatic rodent; scored zero across all aquaticity dimensions.	https://en.wikipedia.org/wiki/Giant_white-tailed_rat	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ursus_americanus	American black bear	Ursus americanus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes American black bear with other habitat features (riparian), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than aquatic dependence.	https://animaldiversity.org/accounts/Ursus_americanus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ursus_arctos_horribilis	Brown bear	Ursus arctos horribilis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Ursus_arctos describes brown bear with habitat regions (temperate, terrestrial), habitat text states 'Brown bears occupy a variety of habitats, from desert edges to high mountain forests and ice fields', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Ursus_arctos/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Ursus_thibetanus_thibetanus	Asiatic black bear	Ursus thibetanus thibetanus	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Ursus_thibetanus describes Asiatic black bear with habitat regions (temperate, tropical, terrestrial), habitat text states 'Asiatic black bears live in moist forests, on steep mountains, and in areas where the vegetation is thick', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Ursus_thibetanus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Vicugna_vicugna_mensalis	Vicugna	Vicugna vicugna mensalis	0	0	0	0	0	0			clear_terrestrial_zero	High	Fallback ADW account Vicugna_vicugna describes vicugna with habitat regions (temperate, terrestrial), habitat text states 'Vicunas are found in semiarid grasslands and plains at elevations ranging between 3,000-5,000m', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Vicugna_vicugna/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Vulpes_lagopus	Arctic fox	Vulpes lagopus	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes Arctic fox with habitat regions (polar, terrestrial), habitat text states 'Arctic foxes are found mainly in arctic and alpine tundra, usually in coastal areas.', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Vulpes_lagopus/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Vulpes_vulpes	Red fox	Vulpes vulpes	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes red fox with other habitat features (urban, suburban, agricultural, riparian), habitat regions (temperate, terrestrial), supporting water-associated terrestrial use rather than aquatic dependence.	https://animaldiversity.org/accounts/Vulpes_vulpes/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
Xerus_inauris	South African ground squirrel	Xerus inauris	0	0	0	0	0	0			clear_terrestrial_zero	High	ADW describes South African ground squirrel with habitat regions (tropical, terrestrial), habitat text states 'Cape ground squirrels live in tropical regions', supporting terrestrial habitat association.	https://animaldiversity.org/accounts/Xerus_inauris/	0	non-marine	not_listed	original_aquatic_table	TY_NK_final_18pt	3+3+3+5+4	0-18
